date,label,bow_vector
2025-11-19 15:53:52,bbc,5399:9 557:4 1054:2 7129:1 2382:5 4056:1 3280:1 6460:1 5372:1 1046:3 2397:1 4005:2 5158:1 5948:1 4082:3 5286:2 1711:1 4341:1 6752:2 131:1 5170:1 2638:4 4787:1 6967:1 6346:1 3541:1 2168:2 1323:1 3537:1 4418:1 6010:1 4004:2 1365:1 2392:1 5233:1 2973:1 4855:1 2617:2 5524:2 6248:1 3137:1 1061:1 1904:3 2648:11 5676:1 541:1 6117:5 7082:1 1244:2 1059:6 1213:4 1350:1 2325:1 969:2 429:1 3426:1 1866:11 4890:2 3840:1 62:4 124:1 3810:1 2503:1 5495:4 1526:1 3790:2 6120:2 6276:1 4154:2 1315:1 442:1 5634:2 184:1 3808:1 5970:2 6118:1 4710:1 4943:1 2200:1 1944:2 2405:1 5520:1 7093:2 9:1 5982:1 979:2 5082:1 1251:4 655:1 6613:1 5142:1 3894:1 6758:1 5360:1 2323:1 4853:1 5234:1 1973:1 1091:1 56:3 417:1 4882:1 6793:1 5881:1 454:1 5847:1 6448:1 4702:1 6038:1 516:1 2295:1 5709:1 3069:1 1285:1 6206:3 1037:1 55:2 2028:1 5227:1 3214:1 5549:1 1470:1 6202:1 5226:1 6347:1 97:2 6593:2 3681:2 5155:1 5780:1 3037:1 311:1 1561:4 5260:1 68:1 1298:1 2094:2 832:1 2121:1 2172:1 2986:1 2095:3 5849:1 6677:1 440:1 2037:2 3469:1 4492:2 1057:1 380:1 3247:1 5030:1 2135:1 2031:1 4193:2 4217:6 7035:4 6478:1 2756:1 4424:2 7047:1 169:2 2768:1 519:1 4085:1 5335:1 6554:1 3620:1 1557:1 1385:2 504:1 3246:1 5635:1 942:1 894:3 2065:1 994:1 6148:2 7170:1 4018:1 6316:1 1372:1 2299:1 49:1 2429:1 5178:1 336:1 6690:1 1885:1 4075:1 6957:1 5585:1 4920:1 3227:2 6842:1 3399:1 4305:1 3086:1 2144:1 7120:1 210:1 4209:1 5990:1 2513:1 6029:1 4329:1 7034:1 4916:1 5690:1 5802:1 984:1 2162:1 4886:2 841:1 3373:1
2025-12-02 15:54:45,bbc,5399:3 4218:1 7129:5 2382:1 6572:1 4199:1 2764:1 3537:1 5250:1 6096:1 1532:1 4552:1 7082:1 2325:1 1092:3 1228:1 185:2 5365:1 62:1 2900:1 2153:1 4618:1 3808:1 554:1 1855:1 7074:1 7093:1 1137:1 5082:1 2829:1 1545:1 2427:1 6200:1 3876:1 1460:1 882:1 3030:1 1276:2 248:2 2302:2 3080:2 82:1 2465:1 5584:1 4197:1 7052:1 2935:2 3732:1 4904:1 5063:1 832:1 3057:1 4682:1 957:5 253:1 1579:1 2140:2 350:2 968:1 5870:1 1530:1 7105:1 4887:1 20:1 5460:1 5440:1 1410:4 2886:1 4033:1 2660:1 971:1 4119:3 2525:2 5646:1 6050:5 6900:2 2705:3 1036:1 5590:1 5595:1 771:1 0:7 2222:1 5997:1 1117:2 5894:1 4652:1 3735:1 1398:2 770:6 5594:2 555:1 996:1 4220:1 2801:1 1175:2 6492:1 6361:1 4667:1 6897:1 1609:1 2131:1 767:1 6506:1 2997:1 6892:1 6526:1 5591:1 1471:1 6977:1 3704:1 6801:1 2435:1 2116:1 4613:1 2261:1 3886:1 2635:1 473:1 453:1 4254:1 4427:1
2025-11-27 15:03:14,bbc,5399:11 1054:1 7129:1 859:2 6572:1 5825:1 3107:2 1046:1 4790:1 4082:1 5286:1 6752:3 1209:1 462:2 2969:2 5501:2 2269:3 6410:6 1365:3 2392:1 5233:1 1191:1 805:5 965:1 3707:1 5441:2 6315:1 2103:1 2625:4 3578:1 2648:4 6117:1 1213:1 3869:1 6929:1 533:4 185:2 2869:2 7136:2 175:1 6385:1 62:1 2148:1 10:2 2308:1 3880:3 5156:1 3831:4 4313:1 1937:1 5563:1 4618:7 2593:2 4374:6 4350:1 5496:1 7093:1 1137:1 6348:1 5292:2 5982:3 3873:3 655:5 98:3 3576:1 1304:1 3932:1 4975:1 2999:1 5890:4 2829:1 2099:1 2624:1 1687:1 928:1 5219:7 794:1 7086:1 6326:1 257:2 3694:5 4999:2 7058:4 2427:2 4090:1 4021:1 6431:1 7030:1 6339:1 6975:1 3470:1 1499:1 3822:1 371:2 4088:3 2606:1 454:1 1798:2 882:1 563:1 1276:1 6906:1 2465:4 6048:1 1627:1 1037:1 41:1 3693:1 3062:1 5536:1 4064:1 5556:1 547:1 3467:4 6202:1 5559:1 4293:1 2849:2 2316:15 1139:1 2945:1 5878:1 3131:1 2495:1 4181:2 6904:4 6325:1 5954:1 6342:1 3182:3 679:1 4103:1 4880:1 2935:3 1722:1 7006:1 4754:3 6151:1 3732:1 1427:1 1229:2 3349:1 1298:1 2079:2 1631:2 289:3 5254:2 2172:1 6927:1 1843:1 3054:4 2843:1 6263:1 5817:1 5497:1 3201:1 2135:2 2793:1 4452:1 5455:1 3196:1 5069:1 2233:1 2944:2 3476:3 346:1 1385:4 5440:1 942:3 1305:1 6488:1 7130:2 687:1 5597:2 3584:1 1828:1 1814:1 382:1 2844:1 2654:1 1537:1 1720:1 3316:1 2852:1 6957:1 1527:1 7062:1 2903:1 2343:2 2178:1 646:1 6056:1 3838:1 785:2 2488:5 6191:3 4735:3 1763:2 6450:1 1368:1 4094:1 5710:1 6688:1 3930:2 4711:2 2321:1 4500:2 107:1 5764:1 3493:1 4767:2 6892:1 6334:2 1925:1 1663:2 2344:1 6986:1 4167:2 5675:1 2810:1 1032:1 3743:1 4253:1 2068:1 5734:2 6421:1 5715:2 6132:1 3393:2 70:1 5466:2 4146:1 282:1 825:2 6742:1 2017:1 239:1 7021:1 2866:1 6829:1 642:1 3110:1 3063:1 2846:1
2025-11-23 00:10:18,bbc,4842:5 1791:1 6533:1 5399:1 859:2 6572:3 3566:2 119:1 1737:3 3280:4 3107:1 6460:6 5372:1 40:2 1046:6 6538:1 4199:1 1378:6 5286:1 1711:1 6752:4 1481:1 131:1 2638:2 4787:2 462:1 4706:1 3232:1 3541:1 4844:1 2967:1 2269:1 6940:4 6410:2 5250:1 171:1 1365:1 2392:1 3920:1 3721:1 615:1 2617:4 4889:3 1191:2 1532:4 3137:1 4973:1 2515:4 5441:6 2625:2 2648:1 259:1 7082:10 607:1 5026:1 2325:1 1552:2 533:2 185:1 3426:3 867:2 6183:1 2869:1 7136:1 4890:3 6385:1 46:3 4175:3 6143:1 1223:1 3810:4 6246:1 187:1 2306:1 5633:1 5937:1 60:1 2308:3 838:1 4050:3 1875:1 5156:1 3790:1 6120:1 1565:1 3831:3 991:3 4154:2 4313:1 1315:1 4618:2 4561:1 3751:1 184:2 3808:2 5970:1 1664:1 2036:1 2002:1 3662:6 2593:4 4374:3 4350:1 1426:1 5496:1 5682:1 5520:2 7093:3 1137:1 1610:2 6348:1 5982:2 5824:1 3873:1 341:2 4805:4 2680:1 655:1 1014:1 3906:4 4975:2 3894:2 3547:1 367:2 2105:1 3614:2 4853:1 6958:3 2274:2 6326:1 257:1 3694:1 1686:3 760:1 4090:1 1973:1 2332:1 2109:2 1130:11 399:1 214:2 2765:1 5432:1 5929:1 4995:2 3449:1 3876:1 4210:2 5053:1 371:1 1262:1 2606:1 454:4 6984:1 5058:1 1798:1 3352:1 882:1 2634:1 6906:4 1408:1 3080:2 4457:1 2597:1 3069:1 3593:1 6281:2 5120:1 6206:5 1692:2 4336:1 2711:2 1647:1 5614:1 309:1 2961:1 121:4 5227:1 4064:1 3223:1 7073:3 5960:3 6970:3 3467:1 1123:2 6202:1 2849:1 1542:5 873:1 3731:1 6097:1 4755:1 6776:2 3423:1 5333:2 5919:1 1679:1 5670:1 6501:4 6593:2 3123:1 700:3 4932:1 4197:2 5089:1 179:1 605:1 2466:1 6325:2 4278:1 6342:1 2483:10 3890:1 895:1 2011:6 3167:2 5068:1 972:1 2303:2 1011:1 1358:1 4880:1 2152:2 4593:2 2156:1 2935:1 4898:1 2046:1 2141:1 3732:1 5494:1 4191:1 7168:1 6303:1 1440:1 6518:4 1978:3 186:1 1771:1 2047:1 5063:2 2094:1 832:1 1694:1 1248:1 4820:1 289:1 2423:11 2406:1 1118:1 4789:1 4355:2 998:2 4388:1 334:1 1012:1 2518:1 6914:1 6925:1 2095:6 2794:1 3410:1 1918:3 2359:1 1249:1 6677:5 59:1 4758:2 2061:1 6327:1 4353:1 4180:3 4323:1 3523:1 6817:1 2646:1 539:1 3464:1 2133:1 1790:1 4295:1 3247:1 5030:1 4452:3 2378:1 887:1 16:1 3740:2 7051:2 5210:1 1794:1 5069:1 2233:2 5499:2 4276:1 2470:1 5305:7 2089:4 5784:2 2779:1 6033:1 1178:1 5131:1 4970:1 519:1 7105:1 4887:3 4555:3 5124:1 1465:1 3082:1 1305:1 6617:1 6172:1 4421:1 1782:1 6667:1 6316:1 6603:1 5920:1 2522:1 5434:3 317:2 4291:1 1906:1 5706:1 3183:1 3096:1 1176:1 3633:2 2844:1 3691:1 1366:1 786:1 112:2 5282:1 3078:1 1337:14 4543:1 734:5 331:1 58:1 6496:1 1151:1 6231:3 5793:1 3273:1 1384:1 3737:1 5655:2 5608:2 5178:1 5162:1 735:1 6186:1 6598:2 4326:2 1724:1 4635:1 315:1 4559:1 5000:2 4761:3 284:2 2822:1 2266:2 1495:1 2766:1 5734:1 282:2 2400:1 1280:5 3699:1 568:2 6844:1 6201:1 101:1 6917:1 3769:1 3104:1 3770:3 5679:1 2478:1 2735:1 232:1 1352:1 3509:3 3033:8 5368:1 6295:3 1181:1 1326:1 4126:1 7088:1 2985:1 4579:1 5649:1 1603:2 1138:1 4433:1 2536:1 6253:1 6807:1 2199:1 1595:1 2847:1 300:1 4724:1 5279:1 2310:1 2668:1 1347:2 374:1 65:1 1818:1 6164:1 481:1 4560:1 759:1 2501:1 513:1 136:1 6278:1 1196:1 1332:1 1635:1 5551:1 2805:1 5694:1 5249:1 1227:1 6779:1 3891:1 4415:1 1342:1 157:1 3945:1 1919:1 2891:1 5966:1 2282:1 960:1 192:1 2214:1 654:1 4381:1 6673:1 5978:1 4709:1 2545:1 1110:1 1242:1 1979:1 1970:1 2394:1 4440:1 2380:1 1911:1 3385:1 5349:1
2025-12-06 12:02:15,bbc,5399:2 1054:3 2382:1 1046:1 6752:1 5501:1 4855:1 3721:1 54:1 5441:1 2325:3 3708:1 4160:1 185:1 3810:2 5197:1 5563:1 297:1 2002:1 3662:5 5496:1 5682:1 2405:1 341:2 6367:1 1751:1 3547:1 4563:1 425:1 2624:2 2889:1 2360:1 1686:1 399:1 3659:5 5910:1 3470:1 1408:1 1285:1 6993:2 5614:1 6291:1 5886:1 4064:1 6501:1 6593:1 4197:1 5810:1 2156:1 2094:1 3968:1 3329:1 5809:2 1916:1 5499:2 1745:1 5124:1 942:1 4282:1 5316:2 3025:1 6726:1 531:1 4414:1 4688:2 6857:1 4326:1 7060:1 284:1 3289:1 4626:1 2621:1 6014:1 5727:2 7045:1 764:1 3671:2 6470:3 1531:1 1864:1 3357:1 3885:1 390:1 5763:1 389:1 4327:1 1593:1 7174:1 6740:1 4919:1 1955:1 3315:1 1145:1 4664:1 5611:1 535:1 1319:1 7013:1 6813:1 2890:1 1450:1 3752:1 6104:1
2025-11-23 12:32:40,bbc,5399:4 120:1 7129:1 2382:1 6572:1 4168:1 5825:2 40:1 1046:1 5160:2 4341:1 6752:2 2638:1 5689:1 4787:1 3537:1 6410:1 1191:1 6096:1 1532:1 4552:1 5441:1 2325:1 4087:3 533:1 2869:1 4175:1 3116:1 2308:1 6120:1 3739:1 991:1 4154:2 6683:1 4618:2 554:1 5487:1 3662:2 2593:2 1137:2 6348:1 1959:1 2605:1 2680:1 1199:2 5645:1 6837:1 3614:1 2274:1 1382:1 3822:1 6984:1 3366:1 6906:1 5584:1 4493:3 1101:1 3214:1 6970:1 1470:1 1542:1 5547:3 5333:1 139:1 2492:1 2152:1 5683:1 4904:1 832:1 4403:1 7178:1 5647:1 992:2 4492:2 4295:1 3247:1 5455:1 5069:2 2233:2 6241:3 5860:1 5195:1 780:1 6043:1 781:2 1146:9 3799:1 3875:1 5482:3 3289:1 5714:1 2389:4 1780:3 6152:1 1891:3 705:1 5562:1 7156:1 868:1 3568:2 4718:1 5525:1 3612:4 5054:1 5642:1 6838:1 6665:1 675:1 4267:1 5161:1 2679:1 306:1 5386:1 6418:1 7007:1 5323:1 320:1 1983:1
2025-11-28 19:08:29,bbc,5399:10 7129:1 119:1 3412:1 4082:1 6752:2 5170:2 4721:1 6410:2 1876:1 5233:1 2973:1 805:1 5441:1 3503:1 429:1 185:1 867:1 2869:5 6385:1 4175:2 62:1 5081:1 4050:1 3539:1 6120:1 4618:3 4430:1 5487:1 3662:1 2593:2 4350:1 5496:1 7074:4 6348:2 5982:2 3873:2 3240:1 3576:1 3932:2 2999:1 2694:1 5890:1 6338:1 4234:1 4853:1 5219:3 5173:1 2274:1 6326:2 3694:1 1686:2 5393:1 7058:1 2427:1 4090:1 7030:1 371:1 3103:1 1006:1 4702:1 243:1 6038:1 563:1 4052:1 5904:1 2711:1 6291:1 6970:1 2316:7 151:1 1655:1 4932:2 5437:2 5444:1 4593:1 6151:1 3732:1 1229:2 4191:2 68:1 2957:1 998:1 6620:1 4388:1 6263:1 6640:1 3464:1 2793:1 4452:2 4070:2 3740:1 7102:1 5069:2 2944:2 3476:2 2347:1 4720:1 5440:1 942:1 6488:1 2686:1 861:1 1366:1 1356:1 5225:2 6957:1 284:2 5184:1 3805:2 3838:1 3930:3 5213:1 2344:1 5734:1 3824:3 4719:2 4107:1 6047:1 4200:1 460:3 6605:1 4762:1 2201:1 1027:6 5389:1 6353:1 1812:1 2319:1 5015:1 6468:1
2025-11-21 02:34:57,bbc,4842:2 1791:1 6533:2 5399:9 7129:6 859:1 1737:1 5032:1 3107:1 40:1 1046:3 4199:5 1378:1 576:1 6221:2 6752:4 1481:2 5170:1 2638:2 4787:1 783:1 4706:3 3232:1 2969:1 3537:4 6410:1 2973:3 4855:2 6555:1 2617:5 80:1 54:2 965:1 6248:2 3137:1 5217:1 2515:1 5441:1 2103:2 2625:1 2648:1 673:2 7082:4 2845:1 1213:6 4087:6 1389:1 533:1 185:2 6183:2 2869:1 6385:1 4175:2 3623:2 62:1 983:1 4989:1 3810:1 1361:1 5081:1 5495:1 60:1 2308:2 3880:3 3790:1 352:2 3206:2 126:9 6402:1 3831:3 991:2 3529:1 1315:2 2714:1 2197:2 2014:2 4618:5 554:1 1905:2 3565:1 5554:2 6011:1 297:1 3662:1 4374:1 4943:1 7074:3 7093:3 2431:1 5082:2 341:3 2446:1 98:1 3723:2 3192:1 5237:1 1523:1 4400:2 2999:3 7085:1 6758:2 2105:1 2323:6 707:2 1504:1 6958:1 3694:1 2427:1 2332:1 2109:1 3114:1 2485:1 6975:2 3822:1 371:1 1798:1 6906:2 1408:1 2597:3 1692:2 41:2 6423:1 5556:1 547:1 3467:1 1470:1 663:1 6347:1 5665:1 6097:1 4024:1 6593:2 3718:1 3203:1 3184:1 605:2 4911:1 6342:2 3345:3 1837:1 2307:2 5879:1 5110:1 5208:1 2046:1 7006:1 5145:1 3732:2 1202:1 5845:1 68:1 832:6 696:1 1779:1 3730:1 4789:1 6618:1 2986:1 1843:1 6127:1 2106:1 4164:1 6263:1 5321:2 4295:1 2793:2 2378:1 3740:1 85:1 1129:2 4922:2 196:1 86:1 2286:1 422:1 1300:3 2918:9 2174:1 4041:1 5099:1 4895:1 1176:2 6043:1 6149:1 112:1 3078:1 6231:1 1384:1 4033:1 5162:1 4326:1 835:1 981:2 3696:1 1549:1 1423:1 4010:1 2835:1 5691:1 5039:1 2131:1 65:1 2044:2 2655:3 4978:8 3396:7 3381:1 6162:1 2107:4 5667:1 3928:1 2831:1 75:1 973:1 3892:1 5359:1 423:1 1260:1 6280:1 500:1 3618:1
2025-11-27 20:02:21,bbc,5399:4 557:1 3540:2 7129:5 6572:1 119:4 40:1 1046:3 5158:3 4199:4 4082:2 576:1 1560:1 6967:1 1323:2 2076:1 4855:2 3721:2 122:2 4889:1 54:2 5214:2 6685:2 4552:1 2103:1 541:1 7082:2 2325:1 5752:1 4160:1 1217:1 5708:2 867:1 5300:1 6385:1 329:1 3810:1 5937:3 6049:1 1526:1 1875:1 1788:4 6402:1 3739:1 3529:1 1315:1 4893:3 4618:4 1664:1 3662:1 2593:1 6088:1 5044:1 1137:2 5082:2 341:4 3221:1 5645:1 3192:2 367:1 3694:4 1686:1 2427:3 5304:1 4090:3 4166:1 6339:2 5053:1 4702:1 2989:5 6490:1 3515:1 4961:1 1692:1 1890:1 5614:1 6423:1 5886:1 547:1 5559:1 180:1 6593:1 5089:1 179:1 4278:1 6342:1 2331:1 5465:2 2126:1 3732:1 383:1 4904:1 2094:3 6530:1 350:1 3469:1 539:1 1790:1 2793:3 5464:1 5455:1 5784:1 4841:1 4766:1 2115:2 4282:2 6564:1 1733:1 5608:1 218:2 6571:1 6054:1 3364:1 105:1 104:3 929:21 4034:2 5802:1 2400:1 1531:1 4664:1 2271:1 689:2 7019:5 3005:1 4520:1 4651:1 691:3 322:2 3622:2 6589:1 2691:1 3535:2 4495:1 1640:1 5848:2 7020:1 4977:1 4131:1 1775:2 222:1 2567:1 3987:1 5812:1 1922:1 4659:1 5258:1 3066:1 4109:1 4878:1 4650:1 5325:1 5677:1 260:1 3000:1 3458:1 3609:4 3610:1 5560:1 2992:1 1198:1 2807:1 5654:1 3774:1 4606:1 6606:1 5317:1 1468:1 1431:1 577:1 750:1
2025-11-28 07:11:58,bbc,5399:8 1054:2 3540:1 4218:2 7129:4 4674:1 859:8 4168:4 119:2 5825:1 3480:1 3107:1 40:1 7107:1 5781:1 4790:2 4199:1 4082:3 6752:2 5689:2 462:1 2969:4 3537:3 2967:3 6940:1 6410:5 1876:1 1365:2 3272:1 6555:1 1191:3 805:7 3707:1 5441:9 2625:3 2648:1 541:1 2845:1 2325:1 1552:2 1092:1 4087:9 533:3 429:3 867:1 2869:2 7136:1 6385:3 4175:1 124:1 1612:1 187:1 5081:1 2503:1 5937:3 10:1 2308:6 838:1 4803:1 5156:1 2706:1 3790:2 3831:5 3739:2 6683:1 1937:1 1315:2 1660:1 2628:1 5563:1 4618:2 5970:1 5554:1 5487:1 548:1 3662:3 2593:1 808:1 4374:1 7074:3 7093:1 6348:3 2605:1 5982:3 3873:1 341:1 655:2 4776:1 3899:1 6367:2 7092:1 3576:1 1304:1 6758:2 6837:1 5890:1 5360:1 2323:1 4563:2 2624:1 3614:1 4234:1 6918:2 5219:6 2708:1 4540:2 1044:1 6326:1 3694:4 1686:1 5393:2 4999:1 2427:1 4090:1 4021:2 6431:1 7030:1 4338:1 214:1 6975:1 5370:1 1091:1 6200:1 6287:1 3822:1 5053:2 371:3 4088:3 2606:2 454:1 1798:1 882:1 2932:1 2634:1 2223:3 563:1 6906:2 254:1 3080:1 6490:1 4856:1 6993:1 1101:1 1647:1 1324:1 3650:1 6423:2 3062:1 6140:1 547:1 7073:1 5960:2 3467:3 2899:1 5454:1 4715:1 2316:9 1515:1 4597:1 151:2 3731:1 3423:1 2945:4 5878:2 3184:1 4181:2 6904:7 6325:1 4278:1 3182:1 5437:1 100:1 5245:1 5444:1 1924:2 5103:1 110:1 1358:2 4880:1 2152:1 4593:1 4906:1 2970:1 2935:7 4754:2 3732:1 1229:2 5711:1 1298:1 2079:2 5862:1 4789:2 6620:1 6927:1 2986:1 7017:6 2253:1 2646:2 6946:1 2135:1 2793:2 4452:2 168:2 4070:4 7051:2 2233:1 2259:1 1510:1 2944:3 3476:3 635:1 5131:1 590:1 2347:3 5460:1 921:1 346:1 2368:2 6017:1 1385:4 942:1 6488:1 5822:1 2532:2 3658:1 7130:2 1750:1 5597:1 2509:1 5561:4 5706:1 4404:1 5758:2 1814:1 382:1 178:1 1366:3 527:1 1088:1 740:1 5450:2 7059:1 6070:2 4179:1 5813:2 6957:4 2188:1 988:1 284:1 1527:3 2822:1 4010:1 5184:3 6406:1 1538:1 2343:3 2178:1 646:2 6056:1 785:2 2488:4 6191:2 4735:2 1763:1 6450:2 6001:1 963:1 4360:1 3930:1 4711:1 2317:2 5442:2 5213:2 2928:2 1078:9 4529:1 929:2 5764:3 618:1 280:1 2213:2 6323:2 6242:2 723:1 7090:1 3750:1 1023:3 6071:1 6361:1 6892:2 1663:1 2344:2 825:3 2017:1 4560:1 4107:1 460:1 6605:1 4651:1 2788:1 6210:1 2071:2 792:1 6733:2 5051:1 6322:1 1241:1 2506:3 2887:1 3960:1 5806:1 472:1 826:1 2006:1 1646:1 2603:1 103:1 5887:1 2927:2 2926:3 7097:1 2666:3 4333:1 4296:1 2354:1 7108:2 3797:1 3011:1 2870:1 4469:1 287:1 3495:1 4065:1 5167:2 7091:1 3767:1 5593:1
2025-11-25 06:00:33,bbc,5399:10 313:1 3540:1 7129:1 4674:16 859:2 6572:1 3280:1 3107:1 5781:1 6752:1 5689:1 1209:2 5501:1 2076:1 1365:1 2392:1 54:1 3707:2 6315:1 1244:1 1213:1 2325:1 3708:1 1941:1 4160:1 185:1 5296:1 4799:1 2869:1 1666:4 5417:1 6385:1 62:1 6457:1 329:2 3810:1 5197:1 4349:1 2900:1 5495:1 1526:1 33:1 2308:5 4313:1 4618:3 7076:1 5970:1 1855:1 2002:1 3662:1 2593:1 4943:1 5496:1 5520:1 7093:1 2605:1 5082:1 341:2 585:1 3899:1 294:1 1657:1 1304:1 3087:1 6758:1 4234:1 966:2 6958:1 2708:1 7151:2 2427:1 5304:1 4090:1 1973:1 4422:1 6200:1 5252:1 3822:1 5881:1 4088:3 1798:1 882:1 5996:1 563:1 3080:1 6048:1 4493:1 1419:1 133:1 2711:1 4584:1 4064:1 3467:1 5670:1 3718:2 347:1 4932:1 6325:1 5954:1 3037:1 5110:1 4754:3 6267:1 5238:1 3209:1 998:1 2458:1 1918:1 6978:1 6896:1 7011:1 6692:1 4353:3 5809:1 3159:1 3957:1 887:2 5069:1 6320:1 569:1 2779:2 1178:2 299:2 5329:1 2286:1 1743:1 6147:1 4345:1 2548:4 6017:2 443:1 1385:1 3881:1 2276:1 5643:1 4673:2 4633:1 934:1 6391:1 452:1 6305:5 1294:1 3750:1 6829:2 4495:1 7097:1 6873:4 2538:10 5993:4 824:1 2374:2 5572:1 1388:1 5772:3 5941:2 4950:1 831:1 6650:1 3745:1 6362:1 1856:1 2381:1 6392:1 610:1 2965:1 6437:1 2676:1 4228:1 4249:1 5289:1 1019:1 5143:1 4337:1 1956:1 2987:1 6239:1 3942:1 5771:1 3531:1 2800:1
2025-11-29 07:01:17,bbc,5399:12 5942:2 3540:1 6572:1 1046:3 2397:1 5948:1 2638:3 5689:1 2568:2 3804:1 5501:2 2269:1 5250:2 1365:1 5233:4 3721:1 6555:1 5441:3 3503:1 1213:10 1552:1 1092:1 3708:1 533:4 429:1 185:2 2340:1 6183:1 4890:2 175:3 5365:2 62:5 3854:2 3810:1 5197:3 5081:1 2153:2 60:1 1478:2 3880:1 838:3 3790:1 126:2 991:1 4313:1 1315:2 4618:3 4561:1 5672:1 5554:1 297:1 3662:3 4374:1 5496:3 7074:2 5520:4 7093:1 1137:1 3873:1 5082:1 6244:2 585:1 5627:3 5445:3 4714:8 6759:4 1304:2 5922:1 4400:2 5142:1 3087:1 2999:1 367:2 6758:8 5890:1 5360:1 2323:2 4853:1 966:1 6958:1 2274:1 6326:1 257:1 2362:1 1545:1 4090:2 57:1 6200:2 56:3 3449:1 4088:1 45:1 5996:3 3189:1 6906:1 1408:1 2219:1 3080:2 2465:1 516:3 2597:1 177:1 3120:1 5584:1 729:2 4493:1 6220:1 6281:1 3646:1 1101:4 5614:3 2013:1 3650:1 6970:1 6202:2 4715:1 4755:1 5670:1 6593:1 3718:3 347:1 4932:3 4197:2 6325:1 4824:1 2141:1 3732:1 5261:2 5711:1 2018:1 6303:1 68:2 3935:6 5063:1 1301:2 832:5 2725:1 4913:1 3055:2 6677:1 5336:1 6002:1 5321:1 2646:2 5255:1 4070:1 4193:1 5069:1 2470:1 3036:1 3156:1 1178:1 2944:1 3476:1 3032:1 7005:1 86:1 1831:2 296:1 2448:2 6017:1 5440:1 2170:1 4684:1 1814:1 6536:1 740:1 1733:1 3284:1 6953:1 5178:3 795:2 1527:1 3331:1 1294:1 6909:2 2217:2 1010:2 6331:1 1308:1 770:1 996:1 1663:1 6829:1 1431:1 2887:1 2198:6 4017:2 5029:2 5522:1 129:2 83:5 6714:1 2514:1 7014:1 2015:1 974:2 3498:2 6835:2 3781:1 1501:1 6387:1 1142:5 6174:1 2653:1 1031:2 1102:3 2811:2 2825:2 4368:1 34:1 4370:1 4365:1 3330:1 4382:1 6537:1 1862:1 6594:1 5623:1 3825:1 130:1 1104:1 5629:1 3056:1 716:1 435:1 4640:1 3778:1 3771:1 4771:1 449:1 623:1 2817:1 6045:1 6150:2 3856:1 84:2 359:1 1159:1 3294:1 5212:1
2025-11-18 02:03:30,bbc,4842:1 1791:1 6533:3 5399:4 557:1 5942:2 7129:1 2382:1 859:3 6572:1 3107:6 5372:2 40:2 1046:2 4005:1 7107:2 6538:1 5781:1 5948:1 1378:2 5286:1 4341:2 6752:3 5689:2 2568:1 3220:3 462:3 4706:5 5491:1 6940:1 6410:1 1876:1 406:2 2392:5 3980:1 201:1 6555:1 1191:1 4973:1 2515:1 5441:2 2625:1 2648:2 7082:2 607:1 2325:1 4746:1 3161:1 429:3 185:1 3426:2 867:1 1611:1 2869:1 175:1 46:1 4175:3 62:1 329:2 1612:1 3912:1 1321:1 2503:1 2306:1 2148:1 5495:5 2078:1 1204:1 6120:1 6691:1 2211:2 4154:3 6683:1 3529:1 5563:2 4618:2 6471:1 5672:1 5970:3 3565:2 4374:1 7074:2 7093:4 4714:1 3906:1 4400:1 2256:2 4845:1 2323:1 4563:2 2708:1 3439:2 56:1 5881:2 4553:1 6038:1 254:1 3080:1 2295:1 5397:1 4347:1 6281:1 5120:1 338:2 2137:1 2711:2 3062:1 2028:3 1641:1 6907:1 2921:2 127:1 6202:1 4597:3 5226:14 1267:1 2922:1 76:2 180:1 6593:1 5155:2 5154:1 6481:1 700:1 179:1 3182:1 3167:1 679:1 1924:1 311:2 4103:1 2303:1 4754:3 1427:1 980:1 5801:2 4925:1 2444:1 3971:1 498:1 6020:1 3896:2 4067:1 6947:1 4758:1 6530:1 5321:1 6749:2 5817:1 3523:1 1205:2 1409:2 1916:1 4575:1 6816:1 2779:1 6766:1 1367:5 4474:1 674:2 2839:1 4887:2 4555:1 4043:1 6879:3 1743:1 4788:1 3082:1 1097:1 2960:2 6148:1 1107:1 2440:2 4123:1 6288:1 3277:5 4260:1 3276:1 4513:12 2555:7 6603:5 5434:1 317:1 4404:1 6536:1 3691:1 3078:1 6553:1 49:1 5492:1 2741:1 5178:1 5903:1 2007:2 5225:1 4661:1 315:3 4629:1 4923:1 4997:1 6029:3 2162:1 6295:1 4579:1 1818:1 6757:1 3268:4 6695:1 5803:1 22:2 1288:1 955:2 276:1 2769:5 6259:1 2719:1 2204:1 381:1 6224:2 1721:2 4196:1 4334:1 1921:2 4205:1 4270:1 6902:2 1613:1 698:3 6116:1 6247:1 291:1 5094:2 2990:1 3913:1 1413:1 5513:2 5946:2 3007:1 1819:1 6482:1 1256:1 6578:2 4124:1 4497:2 6818:1 1236:1 1656:1 5019:1 2771:1 2737:1 2772:1
