周次,文档索引,日期,标签,主要主题,主题概率,主题0概率,主题1概率,主题2概率,主题3概率,主题4概率,主题5概率,主题6概率,主题7概率
4,1360,2025-12-01 15:29:00,中国 台湾,5,0.45526323,0.00835924,0.31182107,0.19119446,0.008338319137692451,0.00834327470511198,0.45526322722435,0.008339326828718185,0.008341090753674507
4,1361,2025-12-01 15:28:00,中国 台湾,5,0.74926,0.00027838117,0.2490695,0.0002784131,0.00027842874987982213,0.0002784549433272332,0.7492600083351135,0.000278407329460606,0.00027842275449074805
4,1362,2025-12-01 15:28:00,中国 台湾,5,0.9922443,0.0011077513,0.0011087167,0.0011078257,0.0011079214746132493,0.0011077838717028499,0.992244303226471,0.001107824849896133,0.0011078988900408149
4,1363,2025-12-01 15:28:00,中国 台湾,5,0.88302886,0.0024538774,0.10223754,0.0024628085,0.0024535947013646364,0.0024565060157328844,0.8830288648605347,0.002453452441841364,0.002453430322930217
4,1364,2025-12-01 14:22:00,中国 台湾,5,0.9513708,0.00694946,0.0069497507,0.0069460217,0.006945522967725992,0.0069461846724152565,0.9513707756996155,0.00694590387865901,0.006946496199816465
4,1365,2025-12-01 14:21:00,中国 台湾,5,0.96174353,0.005464346,0.005470135,0.0054631107,0.005464900750666857,0.005464754533022642,0.9617435336112976,0.005466565489768982,0.0054626804776489735
4,1366,2025-12-01 14:21:00,中国 台湾,1,0.6656574,0.0021667916,0.6656574,0.22256872,0.00216785934753716,0.06599094718694687,0.0021733080502599478,0.002169629093259573,0.03710532560944557
4,1367,2025-12-01 14:20:00,中国 台湾,5,0.76243496,0.0040484504,0.21328297,0.0040556123,0.0040435572154819965,0.00404650904238224,0.7624349594116211,0.004043620079755783,0.004044314846396446
4,1368,2025-12-01 14:17:00,中国 台湾,7,0.41276166,0.0014158066,0.3609786,0.0014158341,0.0014154171803966165,0.001415694016031921,0.2191815972328186,0.0014153931988403201,0.4127616584300995
4,1369,2025-12-01 14:16:00,中国 台湾,1,0.50993156,9.54355e-05,0.50993156,0.42645872,9.551062976242974e-05,9.552872506901622e-05,0.043661199510097504,0.006267257500439882,0.013394836336374283
4,1370,2025-12-01 08:12:00,中国 台湾,5,0.99078715,0.0013161156,0.0013164241,0.0013160303,0.0013159842928871512,0.0013160617090761662,0.990787148475647,0.0013161615934222937,0.0013160136295482516
4,1371,2025-12-01 08:11:00,中国 台湾,5,0.9901023,0.0014130881,0.0014171894,0.0014129808,0.001412935322150588,0.001414274564012885,0.9901022911071777,0.0014129410265013576,0.0014141901629045606
4,1372,2025-12-01 08:07:00,中国 台湾,5,0.79388803,0.0041854493,0.13294597,0.004190019,0.004186208359897137,0.0041872370056807995,0.7938880324363708,0.052230797708034515,0.004186266101896763
4,1373,2025-12-01 13:30:00,中国 台湾,2,0.5143068,0.011406526,0.011400611,0.5143068,0.011372935958206654,0.011385610327124596,0.41735976934432983,0.011373614892363548,0.011394179426133633
4,1374,2025-12-01 13:30:00,中国 台湾,0,0.53301054,0.53301054,0.44272622,0.0040434343,0.004044892732053995,0.0040422906167805195,0.00404568575322628,0.004042775835841894,0.0040441774763166904
4,1375,2025-12-01 13:30:00,中国 台湾,5,0.9904867,0.0013590406,0.0013593279,0.0013589496,0.0013589004520326853,0.0013589828740805387,0.9904866814613342,0.001359089626930654,0.0013589301379397511
4,1376,2025-12-01 13:29:00,中国 台湾,5,0.97043127,0.0019293095,0.001929275,0.0019287083,0.0019284129375591874,0.017992723733186722,0.9704312682151794,0.0019284136360511184,0.001931866630911827
4,1377,2025-12-01 13:28:00,中国 台湾,5,0.90276617,0.013889833,0.01389271,0.013889907,0.013889913447201252,0.013890392147004604,0.9027661681175232,0.013890956528484821,0.013890126720070839
4,1378,2025-12-01 12:23:00,中国 台湾,1,0.6338257,0.0038527325,0.6338257,0.09291282,0.003847243031486869,0.0038477983325719833,0.25401586294174194,0.0038474127650260925,0.003850341308861971
4,1379,2025-12-01 12:20:00,中国 台湾,2,0.85074747,0.008940781,0.09558447,0.85074747,0.008941031992435455,0.00894148275256157,0.00894886814057827,0.00894054677337408,0.008955388329923153
4,1380,2025-12-01 12:20:00,中国 台湾,2,0.81591725,0.0073687024,0.1398584,0.81591725,0.0073654791340231895,0.007382573094218969,0.007375548128038645,0.007365477737039328,0.007366559933871031
4,1381,2025-12-01 12:20:00,中国 台湾,5,0.8984067,0.0006663792,0.09759446,0.00066671026,0.0006663423264399171,0.0006666451226919889,0.8984066843986511,0.0006663955864496529,0.0006663516978733242
4,1382,2025-12-01 12:19:00,中国 台湾,2,0.51808447,0.006954382,0.006952207,0.51808447,0.006946471985429525,0.006949073635041714,0.44021427631378174,0.006945996545255184,0.006953091360628605
4,1383,2025-12-01 12:19:00,中国 台湾,2,0.722208,0.006963577,0.006961234,0.722208,0.006952958181500435,0.006956586614251137,0.2360507994890213,0.006952572613954544,0.006954209879040718
4,1384,2025-12-01 12:17:00,中国 台湾,1,0.387023,0.004646729,0.387023,0.3773095,0.004641223698854446,0.004642690531909466,0.2124531865119934,0.004640947561711073,0.00464269332587719
4,1385,2025-12-01 11:06:00,中国 台湾,1,0.8703912,0.0002884788,0.8703912,0.00028859545,0.00028848982765339315,0.0002885741414502263,0.12787756323814392,0.0002885146823246032,0.000288566283416003
4,1386,2025-12-01 11:02:00,中国 台湾,5,0.9450197,0.007851305,0.007863827,0.007853843,0.007851585745811462,0.007851999253034592,0.9450197219848633,0.007854430936276913,0.007853292860090733
4,1387,2025-12-01 11:02:00,中国 台湾,1,0.9823434,0.0025196392,0.9823434,0.0025244958,0.0025239421520382166,0.0025238797534257174,0.0025209197774529457,0.002522436436265707,0.002521340036764741
4,1388,2025-12-01 10:23:00,中国 台湾,5,0.99058884,0.0013444737,0.0013448112,0.0013443922,0.001344336080364883,0.0013444168725982308,0.9905888438224792,0.0013444212963804603,0.0013443641364574432
4,1389,2025-12-01 10:22:00,中国 台湾,5,0.9800949,0.0028424067,0.0028489446,0.0028428393,0.002842583926394582,0.0028433219995349646,0.9800949096679688,0.002842436544597149,0.0028425361961126328
4,1390,2025-12-01 10:21:00,中国 台湾,5,0.378228,0.00034460312,0.2041069,0.016465029,0.2652357220649719,0.00034475355641916394,0.37822800874710083,0.0003446057962719351,0.1349303275346756
4,1391,2025-12-01 10:18:00,中国 台湾,7,0.33269772,0.0023399252,0.23451437,0.18492915,0.0023392722941935062,0.0023403074592351913,0.23850004374980927,0.002339243423193693,0.33269771933555603
4,1392,2025-12-01 10:18:00,中国 台湾,1,0.98823303,0.001680804,0.98823303,0.0016796729,0.0016805781051516533,0.0016786996275186539,0.001680747140198946,0.0016876643057912588,0.0016788450302556157
4,1393,2025-12-01 10:18:00,中国 台湾,5,0.90159553,0.001959218,0.08664935,0.001959419,0.001959300134330988,0.0019590086303651333,0.9015955328941345,0.001959031680598855,0.0019592035096138716
4,1394,2025-12-01 10:17:00,中国 台湾,5,0.97807986,0.0031285028,0.0031395836,0.0031285593,0.0031315868254750967,0.0031285767909139395,0.9780798554420471,0.0031336424872279167,0.0031296524684876204
4,1395,2025-12-01 09:25:00,中国 台湾,5,0.97070473,0.0041839248,0.004194347,0.0041827643,0.004182496108114719,0.0041854181326925755,0.9707047343254089,0.004183602519333363,0.0041826949454844
4,1396,2025-12-01 09:24:00,中国 台湾,1,0.9777888,0.0006875275,0.9777888,0.00068799546,0.0006877345149405301,0.0006884894683025777,0.0006878378335386515,0.01808377169072628,0.0006878185668028891
4,1397,2025-12-01 09:22:00,中国 台湾,1,0.5281903,0.00043530186,0.5281903,0.023188561,0.01102127693593502,0.0004350125091150403,0.3645830452442169,0.0004349021182861179,0.07171161472797394
4,1398,2025-12-01 09:21:00,中国 台湾,5,0.9869354,0.0018664129,0.0018670886,0.0018661997,0.0018661611247807741,0.001866256119683385,0.9869353771209717,0.001866210252046585,0.001866256119683385
4,1399,2025-12-01 09:20:00,中国 台湾,1,0.8466856,0.0009548728,0.8466856,0.00095586677,0.0009555992437526584,0.0009549915557727218,0.1475817710161209,0.0009551336988806725,0.0009562658378854394
4,1400,2025-12-01 09:20:00,中国 台湾,5,0.7491968,0.00035849397,0.2486519,0.00035855136,0.000358530756784603,0.00035860968637280166,0.7491968274116516,0.0003585568047128618,0.0003585658560041338
4,1401,2025-12-01 09:19:00,中国 台湾,5,0.99178934,0.0011725416,0.0011738746,0.0011729647,0.0011725418735295534,0.0011727390810847282,0.9917893409729004,0.0011725506046786904,0.0011733665596693754
4,1402,2025-12-01 02:44:00,中国 台湾,1,0.56988126,0.17163981,0.56988126,0.00224375,0.0022465267684310675,0.0022413262631744146,0.18167471885681152,0.002244162606075406,0.067828468978405
4,1403,2025-12-01 02:08:00,中国 台湾,4,0.46367332,0.0062917797,0.3101759,0.006295799,0.00629498902708292,0.46367332339286804,0.11121387034654617,0.08975379168987274,0.0063005369156599045
4,1404,2025-12-01 01:55:00,中国 台湾,5,0.3750739,0.008979185,0.36803305,0.008965544,0.21205097436904907,0.008968806825578213,0.3750739097595215,0.008963719010353088,0.008964892476797104
4,1405,2025-12-01 01:02:00,中国 台湾,5,0.8114873,0.006648633,0.0898742,0.0066488194,0.006639384664595127,0.006641054060310125,0.8114873170852661,0.006638061720877886,0.06542252749204636
4,1406,2025-12-01 00:46:00,中国 台湾,1,0.7380862,0.0057280236,0.7380862,0.0057306048,0.005728068295866251,0.005728817079216242,0.22754061222076416,0.005728624761104584,0.0057290829718112946
4,1407,2025-12-01 00:34:00,中国 台湾,2,0.7837066,0.0005884778,0.14753199,0.7837066,0.0005885540158487856,0.0005889906315132976,0.028835244476795197,0.0005880570970475674,0.03757213428616524
4,1408,2025-12-01 00:33:00,中国 台湾,3,0.41774952,0.0007119136,0.3803842,0.055425048,0.4177495241165161,0.0007114028558135033,0.0007130513549782336,0.0007117906934581697,0.14359304308891296
4,1409,2025-12-01 20:20:00,中国 台湾,5,0.9811607,0.0026895066,0.0027000282,0.0026889404,0.0026911122258752584,0.002688982058316469,0.9811607003211975,0.0026918540243059397,0.002688910812139511
4,1410,2025-12-01 20:18:00,中国 台湾,1,0.724512,0.00061829516,0.724512,0.00061833014,0.0006182320066727698,0.0006183144869282842,0.2717781960964203,0.0006182935321703553,0.000618336140178144
4,1411,2025-12-01 20:16:00,中国 台湾,4,0.8504557,0.0069586807,0.0069527975,0.0069514164,0.006950095761567354,0.8504557013511658,0.10783026367425919,0.006949990522116423,0.0069510373286902905
4,1412,2025-12-01 20:13:00,中国 台湾,1,0.5295528,0.4685045,0.5295528,0.0003238888,0.00032358409953303635,0.00032357664895243943,0.0003241882659494877,0.0003235535114072263,0.0003239550569560379
4,1413,2025-12-01 20:10:00,中国 台湾,4,0.5589567,0.008368232,0.08001201,0.008368405,0.008368361741304398,0.5589566826820374,0.3191894292831421,0.008368225768208504,0.008368670009076595
4,1414,2025-12-01 20:08:00,中国 台湾,5,0.70485884,0.00570056,0.09461656,0.1720205,0.0056972322054207325,0.0056978859938681126,0.7048588395118713,0.005697211716324091,0.005711209960281849
4,1415,2025-12-01 17:04:00,中国 台湾,5,0.9356319,0.001325806,0.056407016,0.0013293691,0.001326402765698731,0.0013262679567560554,0.9356318712234497,0.0013257552636787295,0.001327523379586637
4,1416,2025-12-01 17:03:00,中国 台湾,1,0.99080884,0.0013117369,0.99080884,0.0013118635,0.0013120485236868262,0.0013162682298570871,0.0013127956772223115,0.001314873923547566,0.001311565632931888
4,1417,2025-12-01 16:15:00,中国 台湾,2,0.96187466,0.005443431,0.0054603466,0.96187466,0.005443446803838015,0.005443529225885868,0.005444306880235672,0.00544337322935462,0.0054468936286866665
4,1418,2025-12-01 16:14:00,中国 台湾,1,0.5887385,0.0018480816,0.5887385,0.40016598,0.0018482827581465244,0.001848570886068046,0.0018529582303017378,0.0018480829894542694,0.0018494758987799287
4,1419,2025-12-01 16:13:00,中国 台湾,5,0.9985282,0.00021018733,0.00021045055,0.00021025672,0.00021018774714320898,0.00021031642972957343,0.9985281825065613,0.00021022192959208041,0.00021025667956564575
4,1420,2025-12-01 16:13:00,中国 台湾,1,0.7623471,0.0016768539,0.7623471,0.0016820747,0.0016773310489952564,0.001676524174399674,0.2275875359773636,0.001676216721534729,0.0016763355815783143
4,1421,2025-12-01 16:13:00,中国 台湾,5,0.9934607,0.0009336234,0.000934984,0.0009359095,0.0009336632792837918,0.0009338040254078805,0.9934607148170471,0.0009335893555544317,0.0009337382507510483
4,1422,2025-12-01 16:13:00,中国 台湾,5,0.9985404,0.00020844243,0.00020869893,0.00020851071,0.00020844419486820698,0.0002085694286506623,0.9985404014587402,0.0002084764710161835,0.00020851085719186813
4,1423,2025-12-01 15:26:00,中国 台湾,2,0.7830751,0.011387619,0.011391235,0.7830751,0.011388025246560574,0.011389280669391155,0.011388991959393024,0.14859141409397125,0.011388326063752174
4,1424,2025-12-01 15:24:00,中国 台湾,2,0.7526753,0.007834591,0.2002946,0.7526753,0.007838228717446327,0.007835589349269867,0.007836463861167431,0.007848949171602726,0.007836285047233105
4,1425,2025-12-01 15:24:00,中国 台湾,2,0.5976031,0.0017459645,0.31776434,0.5976031,0.0017438107170164585,0.0017442494863644242,0.0017485505668446422,0.0017437773058190942,0.07590623199939728
4,1426,2025-12-01 15:23:00,中国 台湾,5,0.76533985,0.007005274,0.08446737,0.0070058224,0.007005197461694479,0.007005617022514343,0.7653398513793945,0.007006877101957798,0.11516403406858444
4,1427,2025-12-01 15:21:00,中国 台湾,5,0.8807465,0.0017239285,0.10891676,0.00172341,0.0017224735347554088,0.0017222694586962461,0.8807464838027954,0.001722388551570475,0.001722350949421525
4,1428,2025-12-01 14:16:00,中国 台湾,1,0.9966225,0.0004824184,0.9966225,0.00048244538,0.0004825545474886894,0.0004823693598154932,0.0004830717807635665,0.0004823448252864182,0.000482394389109686
4,1429,2025-12-01 14:15:00,中国 台湾,5,0.9926406,0.001051068,0.0010524868,0.0010512839,0.0010511245345696807,0.0010512999724596739,0.9926406145095825,0.0010510184802114964,0.001051059807650745
4,1430,2025-12-01 14:14:00,中国 台湾,3,0.40180314,0.0017961588,0.3068941,0.25971505,0.4018031358718872,0.024411004036664963,0.0017937066731974483,0.001792814815416932,0.0017941017867997289
4,1431,2025-12-01 14:14:00,中国 台湾,5,0.9887641,0.0016041673,0.0016059049,0.0016053456,0.001603965531103313,0.0016057414468377829,0.9887641072273254,0.0016063695074990392,0.0016043888172134757
4,1432,2025-12-01 14:13:00,中国 台湾,5,0.9921801,0.0011168355,0.0011181467,0.0011170655,0.0011168911587446928,0.0011171817313879728,0.9921801090240479,0.0011167736956849694,0.0011169417994096875
4,1433,2025-12-01 14:13:00,中国 台湾,2,0.5125539,0.00629285,0.006314468,0.5125539,0.00628419267013669,0.006285390350967646,0.44969379901885986,0.0062849554233253,0.006290480960160494
4,1434,2025-12-01 08:06:00,中国 台湾,5,0.98588073,0.002016956,0.0020182226,0.0020167748,0.0020166458562016487,0.002016784157603979,0.9858807325363159,0.002017051912844181,0.002016836078837514
4,1435,2025-12-01 08:04:00,中国 台湾,5,0.98994005,0.0014371659,0.0014374701,0.0014370659,0.0014370082644745708,0.0014370979042723775,0.9899400472640991,0.0014371044235303998,0.0014370405115187168
4,1436,2025-12-01 08:01:00,中国 台湾,5,0.54017586,0.0022427104,0.44637346,0.0022411905,0.0022408724762499332,0.002241233130916953,0.5401758551597595,0.002240870613604784,0.0022437230218201876
4,1437,2025-12-01 08:00:00,中国 台湾,5,0.98748714,0.0017864926,0.001787766,0.0017866545,0.0017862499225884676,0.0017863655230030417,0.9874871373176575,0.0017930036410689354,0.0017864004475995898
4,1438,2025-12-01 13:26:00,中国 台湾,5,0.8202097,0.0006348897,0.17597903,0.0006363648,0.0006347125163301826,0.0006348214810714126,0.8202096819877625,0.0006347825983539224,0.0006356114754453301
4,1439,2025-12-01 13:26:00,中国 台湾,3,0.8033692,0.0029132538,0.0029133207,0.002910981,0.8033692240715027,0.0029101965483278036,0.17916351556777954,0.002908973256126046,0.0029105215799063444
4,1440,2025-12-01 13:26:00,中国 台湾,2,0.5289402,0.000952393,0.4653477,0.5289402,0.0009510412346571684,0.0009518110891804099,0.0009530773386359215,0.0009511533426120877,0.0009526406647637486
4,1441,2025-12-01 13:26:00,中国 台湾,5,0.96021247,0.0056834538,0.0056862044,0.0056836335,0.005683541297912598,0.005683484952896833,0.9602124691009521,0.005683373659849167,0.005683793220669031
4,1442,2025-12-01 13:24:00,中国 台湾,2,0.97077656,0.0041738576,0.0041763657,0.97077656,0.004174047149717808,0.004173996392637491,0.0041756522841751575,0.00417419383302331,0.004175357986241579
4,1443,2025-12-01 13:24:00,中国 台湾,5,0.5196514,0.0014589528,0.47159484,0.0014587443,0.0014596797991544008,0.0014588903868570924,0.5196514129638672,0.0014587435871362686,0.0014587752521038055
4,1444,2025-12-01 12:17:00,中国 台湾,2,0.9168533,0.0040418375,0.058903493,0.9168533,0.00404020119458437,0.004039987456053495,0.004039894323796034,0.004039394203573465,0.004041892010718584
4,1445,2025-12-01 12:16:00,中国 台湾,7,0.8389248,0.002412997,0.14658439,0.0024204971,0.002414256799966097,0.0024154989514499903,0.0024136409629136324,0.0024138959124684334,0.8389248251914978
4,1446,2025-12-01 12:15:00,中国 台湾,2,0.7012394,0.0059726397,0.00597332,0.7012394,0.005965292453765869,0.005967784207314253,0.26295045018196106,0.005965009797364473,0.005966140888631344
4,1447,2025-12-01 12:15:00,中国 台湾,4,0.81312764,0.00058471976,0.16518383,0.0005857325,0.0005846397834829986,0.8131276369094849,0.0005863614496774971,0.018761208280920982,0.000585945846978575
4,1448,2025-12-01 12:15:00,中国 台湾,5,0.47268605,0.007823353,0.007832156,0.40144286,0.08673397451639175,0.00782918743789196,0.4726860523223877,0.007825981825590134,0.007826411165297031
4,1449,2025-12-01 12:15:00,中国 台湾,5,0.6922181,0.00028136023,0.3060934,0.00028140485,0.000281365355476737,0.00028140938957221806,0.6922181248664856,0.00028153497260063887,0.00028143098461441696
4,1450,2025-12-01 10:16:00,中国 台湾,5,0.7442898,0.0042654537,0.23011313,0.0042625647,0.004261977504938841,0.0042624706402421,0.7442898154258728,0.004263291601091623,0.004281262867152691
4,1451,2025-12-01 10:15:00,中国 台湾,5,0.9910677,0.0012759467,0.0012764523,0.0012759403,0.0012758270604535937,0.0012758647790178657,0.9910677075386047,0.001276020659133792,0.001276240567676723
4,1452,2025-12-01 10:15:00,中国 台湾,1,0.5617692,0.00039911602,0.5617692,0.00039929597,0.0003992091806139797,0.0003992417186964303,0.4358353018760681,0.00039918720722198486,0.0003994003345724195
4,1453,2025-12-01 10:14:00,中国 台湾,5,0.6012483,0.10204322,0.013960564,0.0139748035,0.01395338773727417,0.013954134657979012,0.6012483239173889,0.22691181302070618,0.013953715562820435
4,1454,2025-12-01 10:14:00,中国 台湾,5,0.96205044,0.00037457037,0.035701312,0.0003747913,0.00037469700328074396,0.0003747459268197417,0.9620504379272461,0.000374649214791134,0.0003748483140952885
4,1455,2025-12-01 10:13:00,中国 台湾,4,0.7578638,0.01562683,0.14832902,0.015651453,0.015630580484867096,0.7578638195991516,0.01563774049282074,0.015627162531018257,0.015633387491106987
4,1456,2025-12-01 09:19:00,中国 台湾,5,0.94202566,0.0034802605,0.037096504,0.0034849735,0.003478000871837139,0.0034780248533934355,0.9420256614685059,0.0034781931899487972,0.0034783403389155865
4,1457,2025-12-01 09:18:00,中国 台湾,1,0.5993333,0.00037308873,0.5993333,0.008430584,0.3340788781642914,0.0003731216420419514,0.004530791193246841,0.0003731806646101177,0.052507027983665466
4,1458,2025-12-01 09:17:00,中国 台湾,5,0.93727905,0.008962567,0.008957565,0.00897244,0.008955848403275013,0.008956973440945148,0.9372790455818176,0.008956479839980602,0.008959089405834675
4,1459,2025-12-01 09:17:00,中国 台湾,5,0.5837969,0.0009942298,0.13650717,0.0009961434,0.000994411064311862,0.2747216522693634,0.5837969183921814,0.0009944119956344366,0.0009951315587386489
4,1460,2025-12-01 09:17:00,中国 台湾,5,0.53886575,0.0013600345,0.4529679,0.0013605678,0.0013613097835332155,0.0013611232861876488,0.5388657450675964,0.0013617206132039428,0.001361569156870246
4,1461,2025-12-01 09:17:00,中国 台湾,5,0.99150175,0.001213951,0.0012144109,0.0012139451,0.001213842653669417,0.0012138808378949761,0.9915017485618591,0.0012140178587287664,0.0012141988845542073
4,1462,2025-12-01 09:16:00,中国 台湾,1,0.9940761,0.0008466371,0.9940761,0.00084569154,0.0008451826288364828,0.0008452116744592786,0.0008455292554572225,0.0008455779170617461,0.000850044540129602
4,1463,2025-12-01 09:15:00,中国 台湾,5,0.9741999,0.0036856497,0.0036938507,0.0036852346,0.0036835994105786085,0.003684131195768714,0.9741998910903931,0.003683592891320586,0.003684001974761486
4,1464,2025-12-01 20:05:00,中国 台湾,5,0.78129315,0.0046666344,0.19071163,0.0046656085,0.004664641339331865,0.004665410611778498,0.7812931537628174,0.004664486739784479,0.004668428562581539
4,1465,2025-12-01 20:04:00,中国 台湾,1,0.49810666,0.0003009544,0.49810666,0.19321182,0.00030090654036030173,0.00030092315864749253,0.3071768879890442,0.00030092117958702147,0.0003009366919286549
4,1466,2025-12-01 20:03:00,中国 台湾,1,0.40636402,0.39793286,0.40636402,0.0028645715,0.0028571325819939375,0.0028563435189425945,0.18140427768230438,0.0028592306189239025,0.0028615561313927174
4,1467,2025-12-01 20:03:00,中国 台湾,1,0.55936235,0.0020644846,0.55936235,0.41040364,0.002064345870167017,0.002065557986497879,0.002064987551420927,0.002064619679003954,0.019909923896193504
4,1468,2025-12-01 20:02:00,中国 台湾,5,0.63618195,0.3058082,0.009672513,0.009676687,0.00966495182365179,0.009665914811193943,0.6361819505691528,0.009663790464401245,0.009666010737419128
4,1469,2025-12-01 00:16:00,中国 台湾,1,0.5869212,0.36244503,0.5869212,0.041400127,0.001846400904469192,0.0018482125597074628,0.00184691755566746,0.0018449091585353017,0.0018471883377060294
4,1470,2025-12-01 00:02:00,中国 台湾,1,0.47925863,0.0015158366,0.47925863,0.0015166529,0.0015162910567596555,0.31460949778556824,0.0015166103839874268,0.0015164779033511877,0.19854992628097534
4,1471,2025-12-01 00:00:00,中国 台湾,0,0.40803868,0.40803868,0.2525363,0.18092795,0.0016087907133623958,0.0016157571226358414,0.07124891877174377,0.0016083562513813376,0.08241517096757889
4,1472,2025-12-01 17:00:00,中国 台湾,0,0.65430486,0.65430486,0.07119001,0.18465883,0.004648754373192787,0.004644610453397036,0.004647183232009411,0.0046439520083367825,0.07126189023256302
4,1473,2025-12-01 17:00:00,中国 台湾,5,0.5754414,0.002913254,0.4070832,0.0029112094,0.002911083633080125,0.002913150005042553,0.5754414200782776,0.0029156573582440615,0.002911024959757924
4,1474,2025-12-01 17:00:00,中国 台湾,5,0.9716423,0.0040495764,0.0040499554,0.004051616,0.004048296716064215,0.004048662260174751,0.9716423153877258,0.00406072661280632,0.004048867616802454
4,1475,2025-12-01 16:10:00,中国 台湾,5,0.65432805,0.0032966582,0.32589445,0.0032939424,0.0032939575612545013,0.0032971862237900496,0.6543280482292175,0.003300206270068884,0.0032955294009298086
4,1476,2025-12-01 16:08:00,中国 台湾,5,0.98168755,0.0026152178,0.0026164774,0.0026183836,0.002615431323647499,0.0026148275937885046,0.9816875457763672,0.0026147093158215284,0.002617498626932502
4,1477,2025-12-01 15:20:00,中国 台湾,1,0.44604897,0.24114972,0.44604897,0.0026814924,0.0026705884374678135,0.16322673857212067,0.13888008892536163,0.0026700508315116167,0.0026722727343440056
4,1478,2025-12-01 15:20:00,中国 台湾,7,0.6913882,0.00011416926,0.18552211,0.007646992,0.0001142077671829611,0.00011421339877415448,0.10416348278522491,0.010936662554740906,0.6913881897926331
4,1479,2025-12-01 15:19:00,中国 台湾,5,0.9950269,0.00071035465,0.00071055966,0.0007104747,0.0007103580865077674,0.0007103873649612069,0.9950268864631653,0.0007103598327375948,0.0007106749108061194
4,1480,2025-12-01 15:18:00,中国 台湾,5,0.9886173,0.0016250577,0.0016269111,0.00162627,0.001624849857762456,0.0016267902683466673,0.9886173009872437,0.001627318561077118,0.001625537988729775
4,1481,2025-12-01 15:17:00,中国 台湾,1,0.71848416,0.006614513,0.71848416,0.00661771,0.006621488370001316,0.006614926271140575,0.24181436002254486,0.00661558099091053,0.0066173202358186245
4,1482,2025-12-01 15:14:00,中国 台湾,1,0.82129276,0.0027991459,0.82129276,0.0028085888,0.002802451141178608,0.16188868880271912,0.00280182296410203,0.0028065848164260387,0.002799992449581623
4,1483,2025-12-01 14:12:00,中国 台湾,5,0.9879912,0.0017150176,0.0017181536,0.0017151146,0.0017150186467915773,0.0017153163207694888,0.987991213798523,0.001715076738037169,0.0017150337807834148
4,1484,2025-12-01 14:10:00,中国 台湾,5,0.99026936,0.0013901092,0.0013903832,0.0013900137,0.0013899625046178699,0.0013900434132665396,0.9902693629264832,0.0013901604106649756,0.001389993354678154
4,1485,2025-12-01 14:07:00,中国 台湾,5,0.99097687,0.0012889863,0.0012892673,0.0012889062,0.0012888603378087282,0.0012889382196590304,0.990976870059967,0.0012892852537333965,0.0012889205245301127
4,1486,2025-12-01 13:22:00,中国 台湾,5,0.9813749,0.0026605274,0.0026616903,0.0026606,0.002660520374774933,0.002660583471879363,0.9813749194145203,0.002660549245774746,0.002660537138581276
4,1487,2025-12-01 13:20:00,中国 台湾,5,0.9769043,0.0032991502,0.003299705,0.003301809,0.0032981797121465206,0.0032988344319164753,0.9769042730331421,0.003298920812085271,0.003299094270914793
4,1488,2025-12-01 13:20:00,中国 台湾,5,0.9522834,0.0026777447,0.0026810826,0.0026780637,0.0026790809351950884,0.002677831333130598,0.9522833824157715,0.031644996255636215,0.0026778357569128275
4,1489,2025-12-01 12:14:00,中国 台湾,4,0.80154604,0.0022381044,0.14677575,0.0404875,0.0022370105143636465,0.801546037197113,0.0022396710701286793,0.002237026346847415,0.002238855231553316
4,1490,2025-12-01 12:13:00,中国 台湾,7,0.86847055,0.004471762,0.10468524,0.004475184,0.004473926033824682,0.004477422218769789,0.004473348148167133,0.004472469910979271,0.8684705495834351
4,1491,2025-12-01 12:11:00,中国 台湾,5,0.78449965,0.017864019,0.18715842,0.0021007713,0.00209453864954412,0.0020941735710948706,0.7844996452331543,0.0020941041875630617,0.002094328636303544
4,1492,2025-12-01 12:10:00,中国 台湾,2,0.937349,0.008958701,0.008954714,0.937349,0.008946821093559265,0.008946647867560387,0.00895036943256855,0.008946380577981472,0.008947406895458698
4,1493,2025-12-01 12:08:00,中国 台湾,5,0.5715819,0.0018531719,0.4172912,0.0018554437,0.0018560350872576237,0.0018539992161095142,0.5715819001197815,0.0018535180715844035,0.001854799105785787
4,1494,2025-12-01 10:12:00,中国 台湾,5,0.74676603,0.00037247324,0.25099805,0.00037250356,0.00037249078741297126,0.0003730265307240188,0.7467660307884216,0.0003725049027707428,0.00037288307794369757
4,1495,2025-12-01 10:11:00,中国 台湾,5,0.9928062,0.0010273323,0.0010281658,0.0010278722,0.0010275054955855012,0.0010275626555085182,0.9928061962127686,0.0010279514826834202,0.0010274412343278527
4,1496,2025-12-01 10:11:00,中国 台湾,1,0.78160626,0.0013022512,0.78160626,0.0013024989,0.0013022867497056723,0.0013023930368945003,0.2105782926082611,0.001302409335039556,0.0013035896699875593
4,1497,2025-12-01 10:11:00,中国 台湾,1,0.58041453,0.0033030955,0.58041453,0.39975205,0.0033010500483214855,0.003309341147542,0.0033143346663564444,0.003301268443465233,0.0033042908180505037
4,1498,2025-12-01 10:10:00,中国 台湾,5,0.9869005,0.0018706021,0.0018730642,0.0018710828,0.0018703496316447854,0.00187106360681355,0.9869005084037781,0.0018729596631601453,0.001870316336862743
4,1499,2025-12-01 10:09:00,中国 台湾,1,0.4331829,0.00469117,0.4331829,0.18021882,0.004676680080592632,0.004685231950134039,0.2956690788269043,0.004677534103393555,0.0721985474228859
